RecordID,StudentID,StudentName,Gender,Level,Department,CourseCode,CourseTitle,ExamDate,ExamStart,DurationMin,NumQuestions,Location,Seat,Invigilator,MalpracticeType,Evidence,ReportDetails,Penalty,Outcome,Grade
711,U2020/932143,Taiwo Udo,Female,400,Mechanical Engineering,EEE203,Circuit Theory,2024-12-25,14:00,90,60,Auditorium,B45,Dr. R. Hassan,Collusion/whispering,Yes,Name on script mismatched ID card,Warning,On Appeal,F
712,U2020/170277,Tomiwa Ogunmodede,Male,200,Biochemistry,PHY102,General Physics II,2024-04-08,11:00,60,25,Engineering LT,F43,Mr. C. Nnaji,Copying from neighbor,Yes,Notes found under question paper,Suspension (1 semester),Pending,F
713,U2023/435158,Miriam Muhammad,Female,300,Economics,PHY102,General Physics II,2025-01-18,11:30,150,60,New Hall,N25,Mrs. P. Lawal,Threat/harassment of invigilator,Yes,Student observed using phone camera,Suspension (2 semesters),Confirmed,E
714,U2021/859461,Peter Nwankwo,Male,300,Physics,POL204,Nigerian Government,2025-05-17,08:45,60,60,New Hall,G48,Mrs. J. Obi,Use of mobile phone,Yes,Name on script mismatched ID card,Score Cancelled (0),Confirmed,E
715,U2020/630888,Omoni Ogunleye,Male,100,Accounting,MEE201,Thermodynamics,2024-11-13,16:45,90,60,New Hall,E45,Dr. B. Yakubu,Use of mobile phone,Yes,Programmable calculator with stored notes,Suspension (1 semester),Pending,F
716,U2022/547460,Sade Okolo,Male,100,Business Administration,SOC203,Social Research Methods,2024-04-30,16:45,90,60,Main Hall B,D31,Dr. L. Ekanem,Copying from neighbor,No,Name on script mismatched ID card,Suspension (1 semester),Pending,A
717,U2020/272420,Bola Chukwu,Male,400,Computer Science,CSC401,Distributed Systems,2024-11-05,10:15,120,60,New Hall,H24,Mr. C. Nnaji,Impersonation,Yes,Notes found under question paper,Suspension (2 semesters),Confirmed,F
718,U2022/597680,Oge Iwu,Male,100,Economics,BIO203,Biochemistry I,2025-04-30,08:30,150,60,Auditorium,B02,Mr. T. Okeke,Use of mobile phone,Yes,Student observed using phone camera,Suspension (1 semester),Pending,E
719,U2021/312281,Chika Otedola,Male,400,Physics,IFT212,Systems Programming,2025-07-13,13:30,150,25,Engineering LT,A24,Dr. A. Musa,Collusion/whispering,Yes,Offered inducement after paper,Warning,Pending,F
720,U2023/601508,Olamma Oshodi,Male,300,Microbiology,CSC303,Computer Networks,2025-06-27,08:30,90,50,Auditorium,G36,Mrs. P. Lawal,Impersonation,No,Student observed using phone camera,Suspension (2 semesters),Confirmed,C
721,U2022/336288,Ishaya Yakubu,Male,200,Political Science,CSC307,Database Systems,2024-03-10,15:00,180,40,Engineering LT,A56,Mrs. J. Obi,Impersonation,Yes,Programmable calculator with stored notes,Suspension (1 semester),Confirmed,B
722,U2020/553762,Oluwatosin Muhammad,Female,400,Mass Communication,BIO203,Biochemistry I,2024-08-18,10:45,180,60,Main Hall B,J06,Mr. T. Okeke,Collusion/whispering,Yes,Notes found under question paper,Suspension (1 semester),Confirmed,D
723,U2024/829022,Ogochukwu Okolo,Male,300,Mass Communication,MAC201,News Writing,2024-12-15,12:30,120,60,New Hall,F06,Dr. L. Ekanem,Bribery attempt,Yes,Scripts exchanged mid-exam,Suspension (1 semester),Confirmed,E
724,U2024/300557,Miriam Danladi,Male,100,Business Administration,MIC301,Microbiology Techniques,2024-10-01,12:30,180,40,Science LT2,J44,Mr. C. Nnaji,Exam script exchange,No,Identical answers with neighbor,Score Cancelled (0),Pending,D
725,U2020/859790,Joseph Adesina,Male,200,Statistics,ACC201,Financial Accounting,2024-05-22,12:15,120,50,CBN Hall,K51,Mrs. J. Obi,Impersonation,Yes,Whispering repeatedly despite warnings,Suspension (2 semesters),Confirmed,F
726,U2022/230473,Ruth Ogunlesi,Female,300,Mechanical Engineering,MEE201,Thermodynamics,2025-02-05,15:30,180,60,Main Hall A,B13,Dr. R. Hassan,Bribery attempt,Yes,Raised voice; disrupted hall,Suspension (2 semesters),Pending,E
727,U2023/558408,Henry Kalu,Male,300,Biochemistry,SOC203,Social Research Methods,2025-08-04,14:15,120,25,Auditorium,C08,Mrs. J. Obi,Unauthorized material (calculator),Yes,Notes found under question paper,Warning,Confirmed,B
728,U2020/110334,Sade Ogunmola,Female,300,Information Technology,CSC301,Operating Systems,2025-07-15,16:30,90,25,Science LT1,G16,Prof. H. Danladi,Unauthorized material (calculator),Yes,Name on script mismatched ID card,Score Cancelled + Repeat Course,On Appeal,E
729,U2023/313008,Chiamaka Okonjo,Male,300,Sociology,POL204,Nigerian Government,2025-07-19,13:15,90,25,Auditorium,B37,Dr. B. Yakubu,Bribery attempt,Yes,Identical answers with neighbor,Suspension (2 semesters),Confirmed,F
730,U2021/803763,Daniel Oguntona,Female,100,Mechanical Engineering,CSC303,Computer Networks,2025-02-20,11:15,150,40,New Hall,D15,Mrs. K. Adeyemi,Collusion/whispering,No,Student observed using phone camera,Warning,Pending,E
731,U2022/437725,Chinedu Mohammed,Female,400,Electrical Engineering,ECO202,Macro Economics,2025-01-28,14:00,180,50,New Hall,K14,Mrs. J. Obi,Impersonation,No,Whispering repeatedly despite warnings,Suspension (1 semester),Confirmed,F
732,U2023/729602,Nurudeen Muhammad,Male,400,Electrical Engineering,MIC301,Microbiology Techniques,2025-02-17,11:15,120,50,Sports Complex Hall,M05,Dr. L. Ekanem,Unauthorized material (calculator),Yes,Notes found under question paper,Score Cancelled (0),Confirmed,E
733,U2022/372482,Olamma Ogunbote,Male,300,Economics,BIO203,Biochemistry I,2024-01-21,15:45,150,60,CBN Hall,K42,Mrs. P. Lawal,Use of mobile phone,Yes,Verbal threat reported by invigilator,Score Cancelled + Repeat Course,Pending,E
734,U2020/650768,Tomiwa Ogunmodede,Male,100,Economics,IFT212,Systems Programming,2025-01-08,08:15,60,40,Science LT1,C55,Mr. C. Nnaji,Use of mobile phone,Yes,Identical answers with neighbor,Score Cancelled + Repeat Course,Confirmed,F
735,U2021/402244,Chidera Lawal,Female,200,Economics,CSC401,Distributed Systems,2024-11-15,10:00,90,25,Auditorium,D02,Prof. H. Danladi,Threat/harassment of invigilator,Yes,Verbal threat reported by invigilator,Suspension (1 semester),Confirmed,F
736,U2020/441288,Ada Balogun,Male,100,Business Administration,CSC301,Operating Systems,2024-07-02,16:00,150,50,Old Hall,J58,Dr. A. Musa,Collusion/whispering,Yes,Programmable calculator with stored notes,Warning,On Appeal,C
737,U2021/269960,Hassan Suleiman,Male,400,Electrical Engineering,CSC205,Data Structures,2024-05-15,11:30,180,50,Main Hall B,G09,Dr. A. Musa,Disorderly conduct,Yes,Identical answers with neighbor,Warning,Pending,E
738,U2022/648898,Oyin Ogunbadejo,Female,400,Biochemistry,MEE201,Thermodynamics,2025-07-08,14:45,180,50,Auditorium,N03,Prof. H. Danladi,Threat/harassment of invigilator,Yes,Student observed using phone camera,Expulsion (severe cases),Confirmed,E
739,U2021/556694,Hassan Ogunyemi,Female,300,Information Technology,BIO203,Biochemistry I,2025-02-26,14:45,120,50,CBN Annex,N49,Mr. T. Okeke,Cheat notes/crib,Yes,Identical answers with neighbor,Warning,Pending,E
740,U2023/236749,Oiza Okoye,Male,100,Sociology,CSC307,Database Systems,2024-08-20,15:30,150,60,Auditorium,L60,Mrs. K. Adeyemi,Disorderly conduct,Yes,Identical answers with neighbor,Score Cancelled (0),Pending,E
741,U2023/171046,Esther Oluwole,Male,400,Sociology,BIO203,Biochemistry I,2025-01-30,14:00,180,50,Science LT1,J11,Dr. A. Musa,Exam script exchange,Yes,Student observed using phone camera,Score Cancelled (0),Confirmed,C
742,U2023/463778,Oluwatimilehin Iwuanyanwu,Female,300,Computer Science,SOC203,Social Research Methods,2024-01-26,16:15,180,50,Science LT2,A52,Mrs. P. Lawal,Cheat notes/crib,Yes,Verbal threat reported by invigilator,Suspension (2 semesters),Pending,C
743,U2022/250944,Chika Aliyu,Male,400,Economics,ECO202,Macro Economics,2025-06-10,08:00,90,60,CBN Annex,G18,Mr. C. Nnaji,Exam script exchange,Yes,Name on script mismatched ID card,Suspension (1 semester),Confirmed,B
744,U2020/169445,Hauwa Ojo,Female,100,Electrical Engineering,PHY102,General Physics II,2024-07-18,14:15,150,40,New Hall,N05,Prof. H. Danladi,Unauthorized material (calculator),Yes,Raised voice; disrupted hall,Score Cancelled (0),Pending,F
745,U2024/953939,Gloria Oluwole,Female,400,Information Technology,CSC401,Distributed Systems,2024-03-22,15:30,180,50,Old Hall,C43,Dr. B. Yakubu,Disorderly conduct,No,Offered inducement after paper,Suspension (2 semesters),Pending,F
746,U2020/720434,Tochi Okorie,Male,200,Mechanical Engineering,MIC301,Microbiology Techniques,2024-01-23,14:45,120,50,Auditorium,J15,Prof. H. Danladi,Bribery attempt,Yes,Name on script mismatched ID card,Score Cancelled (0),Cleared (insufficient evidence),E
747,U2021/753323,Olamma Ogunbowale,Male,100,Mathematics,CSC307,Database Systems,2025-07-09,16:30,150,60,Science LT2,A28,Mr. C. Nnaji,Unauthorized material (calculator),Yes,Programmable calculator with stored notes,Score Cancelled (0),Pending,C
748,U2023/550998,Raphael Ajayi,Male,100,Accounting,MEE201,Thermodynamics,2025-01-14,09:30,90,60,CBN Annex,N11,Mrs. J. Obi,Disorderly conduct,No,Whispering repeatedly despite warnings,Score Cancelled (0),Pending,E
749,U2021/153852,Precious Lawal,Male,400,Political Science,POL204,Nigerian Government,2024-03-25,09:00,60,25,Main Hall A,C19,Mrs. J. Obi,Collusion/whispering,Yes,Scripts exchanged mid-exam,Warning,Confirmed,F
750,U2021/509850,Gbenga Udo,Female,100,Electrical Engineering,CSC301,Operating Systems,2024-11-13,13:00,60,25,CBN Annex,E40,Mrs. P. Lawal,Cheat notes/crib,Yes,Student observed using phone camera,Score Cancelled (0),Confirmed,F
751,U2023/993550,David Ogunwande,Male,200,Information Technology,PHY102,General Physics II,2025-04-18,12:15,180,25,New Hall,N29,Mrs. J. Obi,Disorderly conduct,Yes,Offered inducement after paper,Warning,Confirmed,D
752,U2020/716230,Yemi Ogunyemi,Male,400,Statistics,MAC201,News Writing,2024-08-28,12:30,90,40,New Hall,C10,Mrs. K. Adeyemi,Disorderly conduct,Yes,Identical answers with neighbor,Warning,Pending,F
753,U2021/509777,Zainab Kehinde,Male,200,Mathematics,STA201,Probability Theory,2025-05-08,14:45,60,50,Main Hall A,A54,Dr. R. Hassan,Impersonation,No,Programmable calculator with stored notes,Expulsion (severe cases),Confirmed,D
754,U2021/107800,Ada Okorie,Female,400,Physics,MEE201,Thermodynamics,2025-02-11,13:45,90,50,Main Hall B,H57,Mrs. J. Obi,Unauthorized material (calculator),Yes,Whispering repeatedly despite warnings,Score Cancelled + Repeat Course,Cleared (insufficient evidence),B
755,U2022/939079,Opeyemi Nnaji,Female,200,Biochemistry,CSC307,Database Systems,2025-05-22,12:15,90,60,Main Hall A,B31,Mrs. P. Lawal,Cheat notes/crib,Yes,Name on script mismatched ID card,Expulsion (severe cases),Confirmed,D
756,U2024/892486,Adeola Okon,Female,300,Biochemistry,STA201,Probability Theory,2025-02-04,16:15,150,25,Science LT2,A27,Dr. B. Yakubu,Disorderly conduct,No,Student observed using phone camera,Score Cancelled + Repeat Course,Confirmed,E
757,U2021/800901,Seyi Okorie,Female,400,Sociology,ACC201,Financial Accounting,2025-08-08,11:30,180,40,Science LT1,A34,Prof. H. Danladi,Disorderly conduct,Yes,Notes found under question paper,Warning,On Appeal,D
758,U2020/626124,Janet Ogunfowora,Female,200,Economics,ECO202,Macro Economics,2024-01-03,14:00,60,50,CBN Annex,L04,Dr. L. Ekanem,Bribery attempt,Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Confirmed,D
759,U2023/183547,Chisom Adegoke,Male,300,Statistics,SOC203,Social Research Methods,2024-04-28,11:45,180,50,New Hall,A07,Mr. T. Okeke,Collusion/whispering,Yes,Identical answers with neighbor,Expulsion (severe cases),Pending,C
760,U2024/770063,Kelechi Abubakar,Male,300,Economics,PHY102,General Physics II,2024-06-14,14:15,90,50,Main Hall B,A16,Mrs. K. Adeyemi,Use of mobile phone,Yes,Identical answers with neighbor,Suspension (1 semester),Pending,F
761,U2022/927326,Abdul Ogunjobi,Male,400,Accounting,CSC303,Computer Networks,2024-05-04,16:45,180,25,Engineering LT,N13,Mrs. P. Lawal,Disorderly conduct,Yes,Identical answers with neighbor,Warning,Pending,F
762,U2020/456705,Henry Oguntona,Male,100,Information Technology,MIC301,Microbiology Techniques,2024-06-15,10:30,90,40,Old Hall,N52,Mr. C. Nnaji,Disorderly conduct,No,Name on script mismatched ID card,Score Cancelled + Repeat Course,Confirmed,C
763,U2020/574909,Zainab Okafor,Female,400,Statistics,MIC301,Microbiology Techniques,2024-03-09,11:45,180,60,Main Hall A,L60,Mrs. J. Obi,Unauthorized material (calculator),Yes,Scripts exchanged mid-exam,Warning,Pending,E
764,U2022/225570,Oluwatimilehin Ojo,Female,300,Political Science,CSC101,Introduction to Computer Science,2025-04-19,09:15,60,25,CBN Hall,E35,Mr. C. Nnaji,Threat/harassment of invigilator,Yes,Identical answers with neighbor,Suspension (1 semester),Confirmed,B
765,U2022/178760,Seun Danladi,Female,100,Business Administration,CSC303,Computer Networks,2024-05-20,12:45,90,50,Engineering LT,A02,Dr. R. Hassan,Exam script exchange,Yes,Scripts exchanged mid-exam,Score Cancelled + Repeat Course,Cleared (insufficient evidence),D
766,U2021/704411,Maryam Ogunbanwo,Male,200,Sociology,CSC301,Operating Systems,2025-06-21,09:30,60,25,CBN Hall,A18,Dr. R. Hassan,Copying from neighbor,Yes,Offered inducement after paper,Score Cancelled (0),Pending,F
767,U2022/382117,Gloria Okoye,Male,300,Sociology,CSC301,Operating Systems,2025-07-19,12:00,150,25,Main Hall B,B38,Dr. A. Musa,Copying from neighbor,No,Student observed using phone camera,Suspension (1 semester),Confirmed,F
768,U2020/450290,Ada Onyema,Male,400,Statistics,CSC205,Data Structures,2025-01-04,14:00,120,40,Sports Complex Hall,N02,Dr. L. Ekanem,Threat/harassment of invigilator,No,Name on script mismatched ID card,Warning,On Appeal,F
769,U2023/674162,Raphael Oladipo,Female,200,Mathematics,CSC307,Database Systems,2025-06-05,11:45,60,50,CBN Hall,K43,Mr. C. Nnaji,Threat/harassment of invigilator,Yes,Name on script mismatched ID card,Suspension (2 semesters),Confirmed,F
770,U2022/779831,Oluwadamilola Mohammed,Male,300,Electrical Engineering,PHY102,General Physics II,2025-02-18,14:30,120,40,Main Hall B,G38,Prof. H. Danladi,Threat/harassment of invigilator,No,Identical answers with neighbor,Expulsion (severe cases),Pending,F
771,U2023/239420,Maryam Ishola,Male,200,Political Science,POL204,Nigerian Government,2024-05-02,11:15,60,40,CBN Annex,A42,Prof. H. Danladi,Impersonation,Yes,Student observed using phone camera,Suspension (1 semester),Confirmed,F
772,U2023/791557,Musa Okolo,Female,400,Information Technology,CSC101,Introduction to Computer Science,2024-12-15,11:45,90,40,New Hall,L13,Mr. T. Okeke,Use of mobile phone,No,Name on script mismatched ID card,Score Cancelled + Repeat Course,Pending,E
773,U2023/649749,Fatima Olayinka,Female,200,Mass Communication,IFT212,Systems Programming,2025-05-15,12:45,60,50,Main Hall B,E10,Dr. R. Hassan,Cheat notes/crib,Yes,Identical answers with neighbor,Warning,Pending,D
774,U2023/509568,Nkechi Ogunbote,Female,400,Statistics,CSC101,Introduction to Computer Science,2025-06-26,09:45,120,50,CBN Hall,H58,Mr. T. Okeke,Impersonation,Yes,Notes found under question paper,Expulsion (severe cases),Confirmed,F
775,U2024/938295,Daniel Bello,Male,400,Mechanical Engineering,MEE201,Thermodynamics,2025-07-18,16:15,60,50,Main Hall B,K57,Mrs. K. Adeyemi,Exam script exchange,Yes,Name on script mismatched ID card,Score Cancelled + Repeat Course,Confirmed,F
776,U2024/540114,Iremide Ogunmola,Male,200,Statistics,MTH101,Calculus I,2025-07-23,16:15,150,25,New Hall,D12,Mrs. K. Adeyemi,Collusion/whispering,No,Identical answers with neighbor,Expulsion (severe cases),Pending,F
777,U2022/148028,David Ogunjobi,Female,300,Mathematics,ACC201,Financial Accounting,2024-10-05,11:45,180,50,CBN Hall,J22,Dr. L. Ekanem,Use of mobile phone,Yes,Name on script mismatched ID card,Score Cancelled (0),Confirmed,E
778,U2020/207599,Yusuf Ogunlesi,Female,100,Mathematics,SOC203,Social Research Methods,2024-03-19,09:15,90,60,Auditorium,D48,Prof. H. Danladi,Cheat notes/crib,Yes,Name on script mismatched ID card,Expulsion (severe cases),Confirmed,E
779,U2020/198052,Tomiwa Ogunjimi,Male,300,Computer Science,CSC205,Data Structures,2025-02-22,09:30,180,60,Main Hall A,H45,Dr. R. Hassan,Impersonation,Yes,Offered inducement after paper,Score Cancelled + Repeat Course,On Appeal,C
780,U2020/547852,Hannah Kehinde,Female,400,Political Science,CSC101,Introduction to Computer Science,2024-08-09,14:30,60,25,New Hall,J45,Mr. T. Okeke,Bribery attempt,Yes,Notes found under question paper,Score Cancelled (0),On Appeal,F
781,U2021/239070,Fatima Ekanem,Male,100,Physics,POL204,Nigerian Government,2024-10-08,11:15,90,40,Sports Complex Hall,H15,Dr. B. Yakubu,Cheat notes/crib,Yes,Whispering repeatedly despite warnings,Score Cancelled (0),Pending,B
782,U2024/283601,Yusuf Odeyemi,Male,300,Physics,IFT212,Systems Programming,2024-11-02,14:15,60,40,Main Hall B,N11,Prof. H. Danladi,Disorderly conduct,Yes,Student observed using phone camera,Warning,Pending,C
783,U2023/280496,Opeyemi Ogunlana,Female,400,Mechanical Engineering,CSC303,Computer Networks,2024-06-19,12:30,150,40,Science LT2,E39,Prof. H. Danladi,Threat/harassment of invigilator,Yes,Notes found under question paper,Expulsion (severe cases),Confirmed,D
784,U2024/998813,Sade Ogunlade,Female,400,Statistics,PHY102,General Physics II,2025-07-02,15:00,180,25,Engineering LT,L38,Mr. T. Okeke,Collusion/whispering,No,Notes found under question paper,Expulsion (severe cases),Pending,E
785,U2024/198080,Ishaya Onuoha,Female,200,Statistics,SOC203,Social Research Methods,2024-05-09,11:00,180,25,Old Hall,C53,Mr. T. Okeke,Impersonation,Yes,Notes found under question paper,Suspension (1 semester),Pending,E
786,U2022/583287,Ada Okolo,Female,200,Statistics,IFT212,Systems Programming,2024-08-13,09:15,180,60,Science LT2,A03,Dr. A. Musa,Use of mobile phone,Yes,Notes found under question paper,Score Cancelled (0),Confirmed,F
787,U2022/160028,Olamilekan Suleiman,Male,100,Information Technology,CSC101,Introduction to Computer Science,2024-11-26,10:00,60,40,Auditorium,F21,Mr. C. Nnaji,Disorderly conduct,No,Student observed using phone camera,Suspension (2 semesters),Pending,F
788,U2023/647589,Ihuoma Abubakar,Male,300,Statistics,EEE203,Circuit Theory,2024-10-26,12:15,60,40,Auditorium,N19,Mrs. P. Lawal,Threat/harassment of invigilator,Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Confirmed,F
789,U2021/496252,Miriam Ogunfowora,Female,400,Mass Communication,STA201,Probability Theory,2024-02-11,16:45,150,25,Main Hall B,F47,Mrs. P. Lawal,Cheat notes/crib,Yes,Identical answers with neighbor,Score Cancelled + Repeat Course,Pending,E
790,U2020/483999,Daniel Ogunbadejo,Female,400,Microbiology,MAC201,News Writing,2024-05-05,11:45,90,50,Main Hall A,J46,Dr. A. Musa,Bribery attempt,Yes,Raised voice; disrupted hall,Suspension (1 semester),Pending,B
791,U2020/510702,Tomiwa Oviawe,Male,200,Economics,IFT212,Systems Programming,2025-07-25,15:30,60,40,Old Hall,J48,Dr. A. Musa,Collusion/whispering,Yes,Identical answers with neighbor,Warning,Pending,F
792,U2020/519124,Nkechi Obi,Male,200,Biochemistry,MTH101,Calculus I,2025-04-30,15:15,180,40,Sports Complex Hall,B10,Mr. C. Nnaji,Unauthorized material (calculator),Yes,Verbal threat reported by invigilator,Expulsion (severe cases),Pending,F
